unit_id,model_name,segment,engine_type,trim_name,color_name,color_type,upholstery_material,upholstery_color,shift_name,production_start_date,start_year,start_quarter,start_month,start_month_name,production_end_date,total_actual_labor_hours,total_actual_cycle_time_minutes,total_material_cost,total_labor_cost,total_rework_cost,total_cost,final_qc_status
JP-0015588,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Copper Bronze,Pearl,Leather,Black,Morning,2025-03-27,2025,1,3,March,2025-03-27,6.231166666666666,390.77,10697.92,282.7404583333334,118.39,11099.05,Rework
JP-0015589,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Copper Bronze,Pearl,Leather,Black,Morning,2025-03-27,2025,1,3,March,2025-03-27,6.423500000000001,414.11,10740.28,335.8975625,0.0,11076.18,Pass
JP-0015590,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Copper Bronze,Pearl,Leather,Black,Morning,2025-03-27,2025,1,3,March,2025-03-27,5.714166666666667,342.85,10639.05,327.18882916666666,0.0,10966.24,Pass
JP-0015591,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Arctic White,Solid,Fabric,Black,Evening,2025-03-27,2025,1,3,March,2025-03-27,6.2445,386.07,11034.78,315.9900125,147.41,11498.18,Rework
JP-0015592,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Arctic White,Solid,Fabric,Black,Evening,2025-03-27,2025,1,3,March,2025-03-27,6.065999999999999,395.66,11150.64,351.5787291666667,95.42,11597.64,Rework
JP-0015593,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Arctic White,Solid,Fabric,Black,Evening,2025-03-27,2025,1,3,March,2025-03-27,5.949333333333334,399.56,11055.27,338.4091,0.0,11393.68,Pass
JP-0015594,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Arctic White,Solid,Fabric,Black,Evening,2025-03-27,2025,1,3,March,2025-03-27,6.012166666666667,366.03,10998.01,310.76076666666665,0.0,11308.77,Pass
JP-0015595,Jungle Fennec,Hatchback,1.4L Petrol,Base,Ocean Blue,Metallic,Leather,Black,Morning,2025-03-27,2025,1,3,March,2025-03-27,6.250166666666667,396.41,10306.13,320.95296666666667,0.0,10627.08,Pass
JP-0015596,Jungle Fennec,Hatchback,1.4L Petrol,Base,Ocean Blue,Metallic,Leather,Black,Morning,2025-03-27,2025,1,3,March,2025-03-27,6.081333333333333,364.88,10206.76,347.9723166666667,0.0,10554.73,Pass
JP-0015597,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Forest Green,Metallic,Leather,Beige,Morning,2025-03-27,2025,1,3,March,2025-03-27,6.078333333333334,447.1,10718.14,354.6103958333333,0.0,11072.75,Pass
JP-0015598,Jungle Fennec,Hatchback,1.4L Petrol,Base,Ocean Blue,Metallic,Leatherette,Grey,Night,2025-03-27,2025,1,3,March,2025-03-28,6.165999999999999,480.66,10133.44,317.58587083333333,0.0,10451.03,Pass
JP-0015599,Jungle Fennec,Hatchback,1.4L Petrol,Base,Ocean Blue,Metallic,Leatherette,Grey,Evening,2025-03-27,2025,1,3,March,2025-03-27,6.194166666666667,371.65,10263.49,334.32070833333336,0.0,10597.81,Pass
JP-0015600,Jungle Fennec,Hatchback,1.4L Petrol,Base,Ocean Blue,Metallic,Leatherette,Grey,Morning,2025-03-27,2025,1,3,March,2025-03-27,6.029166666666667,390.25,10191.67,335.8239083333333,0.0,10527.49,Pass
JP-0015601,Jungle Fennec,Hatchback,1.4L Petrol,Base,Ocean Blue,Metallic,Leatherette,Grey,Morning,2025-03-27,2025,1,3,March,2025-03-27,5.728166666666667,343.69,10202.15,343.15780416666666,0.0,10545.31,Pass
JP-0015602,Jungle Tiger,SUV,2.0L Petrol,Luxury,Crimson Red,Metallic,Leather,Black,Night,2025-03-27,2025,1,3,March,2025-03-27,6.134833333333333,446.59,12070.55,355.6932166666667,0.0,12426.24,Pass
JP-0015603,Jungle Lynx,Sedan,1.6L Diesel,Base,Ocean Blue,Metallic,Leather,Beige,Evening,2025-03-27,2025,1,3,March,2025-03-27,6.1240000000000006,390.64,10610.88,326.1181375,0.0,10937.0,Pass
JP-0015604,Jungle Lynx,Sedan,1.6L Diesel,Base,Ocean Blue,Metallic,Leather,Beige,Night,2025-03-27,2025,1,3,March,2025-03-27,6.157499999999998,394.85,10601.71,348.2389166666667,0.0,10949.95,Pass
JP-0015605,Jungle Tiger,SUV,2.0L Petrol,Base,Forest Green,Metallic,Leather,Black,Morning,2025-03-27,2025,1,3,March,2025-03-27,5.920666666666667,378.44,10094.74,343.4125291666667,0.0,10438.15,Pass
JP-0015606,Jungle Tiger,SUV,2.0L Petrol,Base,Forest Green,Metallic,Leather,Black,Morning,2025-03-27,2025,1,3,March,2025-03-27,5.983333333333333,437.5,10024.29,373.0361625,0.0,10397.33,Pass
JP-0015607,Jungle Tiger,SUV,2.0L Petrol,Base,Forest Green,Metallic,Leather,Black,Night,2025-03-27,2025,1,3,March,2025-03-27,6.063166666666665,363.79,9770.76,324.0872708333333,0.0,10094.85,Pass
JP-0015608,Jungle Tiger,SUV,2.0L Petrol,Base,Forest Green,Metallic,Leather,Black,Evening,2025-03-27,2025,1,3,March,2025-03-27,5.982999999999999,416.48,9950.17,371.1308375,0.0,10321.3,Pass
JP-0015609,Jungle Owl,EV,Electric,Luxury,Ocean Blue,Metallic,Leather,Black,Evening,2025-03-27,2025,1,3,March,2025-03-27,6.1715,418.69,13656.29,353.63225,0.0,14009.92,Pass
JP-0015610,Jungle Owl,EV,Electric,Luxury,Ocean Blue,Metallic,Leather,Black,Evening,2025-03-27,2025,1,3,March,2025-03-27,5.996666666666667,359.8,13763.65,313.486675,0.0,14077.14,Pass
JP-0015611,Jungle Owl,EV,Electric,Luxury,Ocean Blue,Metallic,Leather,Black,Evening,2025-03-27,2025,1,3,March,2025-03-27,6.0231666666666674,361.39,13738.48,363.87089583333335,0.0,14102.35,Pass
JP-0015612,Jungle Owl,EV,Electric,Luxury,Ocean Blue,Metallic,Leather,Black,Evening,2025-03-27,2025,1,3,March,2025-03-27,6.071166666666667,364.27,13666.42,346.3591625,0.0,14012.78,Pass
JP-0015613,Jungle Tiger,SUV,2.0L Petrol,Comfort,Pearl Ivory,Pearl,Leatherette,Grey,Morning,2025-03-27,2025,1,3,March,2025-03-27,6.043166666666666,447.89,10950.93,341.3259,0.0,11292.26,Pass
JP-0015614,Jungle Tiger,SUV,2.0L Petrol,Comfort,Pearl Ivory,Pearl,Leatherette,Grey,Morning,2025-03-27,2025,1,3,March,2025-03-27,6.113,437.28,11048.46,325.9392875,0.0,11374.4,Pass
JP-0015615,Jungle Tiger,SUV,2.0L Petrol,Comfort,Pearl Ivory,Pearl,Leatherette,Grey,Night,2025-03-27,2025,1,3,March,2025-03-27,6.188,371.28,10912.81,370.803625,0.0,11283.61,Pass
JP-0015616,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Pearl Ivory,Pearl,Leatherette,Grey,Morning,2025-03-27,2025,1,3,March,2025-03-27,6.158833333333334,369.53,10875.67,324.0102541666667,0.0,11199.68,Pass
JP-0015617,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Pearl Ivory,Pearl,Leatherette,Grey,Evening,2025-03-27,2025,1,3,March,2025-03-27,5.9975000000000005,359.85,10790.85,337.018525,0.0,11127.87,Pass
JP-0015618,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Pearl Ivory,Pearl,Leatherette,Grey,Evening,2025-03-27,2025,1,3,March,2025-03-27,5.6535,377.81,10743.37,331.2149166666667,1.08,11075.66,Pass
JP-0015619,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Pearl Ivory,Pearl,Leatherette,Grey,Night,2025-03-27,2025,1,3,March,2025-03-27,5.761666666666668,345.7,10780.73,313.2352916666667,0.0,11093.97,Pass
JP-0015620,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Pearl Ivory,Pearl,Leather,Beige,Evening,2025-03-27,2025,1,3,March,2025-03-27,5.939500000000001,356.37,11161.97,365.556625,0.0,11527.53,Pass
JP-0015621,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Pearl Ivory,Pearl,Leather,Beige,Evening,2025-03-27,2025,1,3,March,2025-03-27,6.105666666666666,366.34,11072.06,328.6741,0.0,11400.73,Pass
JP-0015622,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Pearl Ivory,Pearl,Leather,Beige,Night,2025-03-27,2025,1,3,March,2025-03-27,6.451333333333335,387.08,11115.37,338.9920458333333,0.0,11454.36,Pass
JP-0015623,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Pearl Ivory,Pearl,Leather,Beige,Night,2025-03-27,2025,1,3,March,2025-03-27,6.023499999999999,412.61,10873.61,350.95559583333335,0.0,11224.57,Pass
JP-0015624,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Steel Grey,Metallic,Leather,Beige,Evening,2025-03-27,2025,1,3,March,2025-03-27,5.537499999999999,364.85,10725.37,343.5544333333333,0.0,11068.92,Pass
JP-0015625,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Steel Grey,Metallic,Leather,Beige,Evening,2025-03-27,2025,1,3,March,2025-03-27,6.0185,361.11,10768.62,339.38195833333333,0.0,11108.0,Pass
JP-0015626,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Steel Grey,Metallic,Leather,Beige,Morning,2025-03-27,2025,1,3,March,2025-03-27,6.257500000000001,385.25,10812.86,326.851125,0.0,11139.71,Pass
JP-0015627,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Steel Grey,Metallic,Leather,Beige,Evening,2025-03-27,2025,1,3,March,2025-03-27,5.913166666666667,395.69,10604.26,372.52942916666666,0.0,10976.79,Pass
JP-0015628,Jungle Owl,EV,Electric,Base,Crimson Red,Metallic,Fabric,Black,Night,2025-03-27,2025,1,3,March,2025-03-27,6.137833333333333,393.47,11358.55,280.554575,0.0,11639.1,Pass
JP-0015629,Jungle Owl,EV,Electric,Base,Crimson Red,Metallic,Fabric,Black,Night,2025-03-27,2025,1,3,March,2025-03-27,5.9705,367.73,11383.36,364.8986208333333,0.0,11748.26,Pass
JP-0015630,Jungle Lynx,Sedan,1.6L Diesel,Base,Arctic White,Solid,Fabric,Black,Morning,2025-03-27,2025,1,3,March,2025-03-27,6.21,443.6,10714.14,333.0111,0.0,11047.15,Pass
JP-0015631,Jungle Lynx,Sedan,1.6L Diesel,Base,Arctic White,Solid,Fabric,Black,Evening,2025-03-27,2025,1,3,March,2025-03-27,6.077166666666667,378.03,10508.65,345.59482916666667,0.0,10854.24,Pass
JP-0015632,Jungle Lynx,Sedan,1.6L Diesel,Base,Arctic White,Solid,Fabric,Black,Evening,2025-03-27,2025,1,3,March,2025-03-27,5.9750000000000005,358.5,10568.73,333.2447416666667,0.0,10901.97,Pass
JP-0015633,Jungle Lynx,Sedan,1.6L Diesel,Base,Arctic White,Solid,Fabric,Black,Night,2025-03-27,2025,1,3,March,2025-03-27,6.086333333333332,392.48,10539.96,337.77222916666665,0.0,10877.73,Pass
JP-0015634,Jungle Fennec,Hatchback,1.4L Petrol,Base,Steel Grey,Metallic,Leather,Beige,Evening,2025-03-27,2025,1,3,March,2025-03-27,6.259,415.74,10324.91,363.31415833333335,0.0,10688.22,Pass
JP-0015635,Jungle Fennec,Hatchback,1.4L Petrol,Base,Steel Grey,Metallic,Leather,Beige,Evening,2025-03-27,2025,1,3,March,2025-03-27,6.088333333333333,422.9,10277.57,335.66642083333335,0.0,10613.24,Pass
JP-0015636,Jungle Fennec,Hatchback,1.4L Petrol,Base,Pearl Ivory,Pearl,Leatherette,Grey,Morning,2025-03-27,2025,1,3,March,2025-03-27,6.376166666666666,455.27,10272.55,330.1367875,0.0,10602.69,Pass
JP-0015637,Jungle Fennec,Hatchback,1.4L Petrol,Base,Pearl Ivory,Pearl,Leatherette,Grey,Evening,2025-03-27,2025,1,3,March,2025-03-27,5.8915,440.09,10289.53,374.2191375,0.0,10663.75,Pass
JP-0015638,Jungle Fennec,Hatchback,1.4L Petrol,Base,Pearl Ivory,Pearl,Leatherette,Grey,Morning,2025-03-27,2025,1,3,March,2025-03-27,5.954166666666668,393.9500000000001,10134.13,337.3763833333333,0.0,10471.51,Pass
JP-0015639,Jungle Fennec,Hatchback,1.4L Petrol,Base,Pearl Ivory,Pearl,Leatherette,Grey,Night,2025-03-27,2025,1,3,March,2025-03-27,5.791166666666667,385.27,10270.41,317.18714166666666,0.0,10587.6,Pass
JP-0015640,Jungle Lynx,Sedan,1.6L Diesel,Base,Pearl Ivory,Pearl,Leather,Beige,Night,2025-03-27,2025,1,3,March,2025-03-27,5.876333333333332,362.18,10627.69,319.3322125,0.0,10947.02,Pass
JP-0015641,Jungle Lynx,Sedan,1.6L Diesel,Base,Pearl Ivory,Pearl,Leather,Beige,Evening,2025-03-27,2025,1,3,March,2025-03-27,5.9971666666666685,373.43,10611.22,347.01705000000004,0.0,10958.24,Pass
JP-0015642,Jungle Tiger,SUV,2.0L Petrol,Luxury,Midnight Black,Solid,Leatherette,Grey,Evening,2025-03-27,2025,1,3,March,2025-03-27,5.8181666666666665,363.29,12369.63,341.7305,0.0,12711.36,Pass
JP-0015643,Jungle Tiger,SUV,2.0L Petrol,Base,Pearl Ivory,Pearl,Leather,Beige,Night,2025-03-27,2025,1,3,March,2025-03-27,6.060500000000001,435.03,9954.66,329.8001541666667,0.0,10284.46,Pass
JP-0015644,Jungle Tiger,SUV,2.0L Petrol,Base,Pearl Ivory,Pearl,Leather,Beige,Morning,2025-03-27,2025,1,3,March,2025-03-27,6.192333333333332,389.14,10002.81,330.6218,0.0,10333.43,Pass
JP-0015645,Jungle Fennec,Hatchback,1.4L Petrol,Luxury,Arctic White,Solid,Fabric,Black,Morning,2025-03-27,2025,1,3,March,2025-03-27,5.986,378.46,12367.83,331.74316666666664,0.0,12699.57,Pass
JP-0015646,Jungle Fennec,Hatchback,1.4L Petrol,Luxury,Arctic White,Solid,Fabric,Black,Night,2025-03-27,2025,1,3,March,2025-03-27,6.161166666666667,401.87,12455.8,344.9738625,0.0,12800.77,Pass
JP-0015647,Jungle Fennec,Hatchback,1.4L Petrol,Base,Crimson Red,Metallic,Leather,Black,Night,2025-03-27,2025,1,3,March,2025-03-27,6.0805,418.03,10214.47,335.1873958333333,0.0,10549.66,Pass
JP-0015648,Jungle Fennec,Hatchback,1.4L Petrol,Base,Crimson Red,Metallic,Leather,Black,Night,2025-03-27,2025,1,3,March,2025-03-27,6.148666666666668,384.72,10210.75,316.8909875,0.0,10527.64,Pass
JP-0015649,Jungle Fennec,Hatchback,1.4L Petrol,Base,Crimson Red,Metallic,Leather,Black,Morning,2025-03-27,2025,1,3,March,2025-03-27,5.976833333333333,365.81,10302.47,337.04200833333334,0.0,10639.51,Pass
JP-0015650,Jungle Tiger,SUV,2.0L Petrol,Base,Midnight Black,Solid,Leatherette,Grey,Morning,2025-03-27,2025,1,3,March,2025-03-27,5.836000000000001,383.96,10037.0,364.69902083333335,0.0,10401.7,Pass
JP-0015651,Jungle Owl,EV,Electric,Base,Copper Bronze,Pearl,Leather,Beige,Morning,2025-03-27,2025,1,3,March,2025-03-27,5.954166666666667,367.05,11281.18,309.26531666666665,0.0,11590.45,Pass
JP-0015652,Jungle Owl,EV,Electric,Base,Copper Bronze,Pearl,Leather,Beige,Morning,2025-03-27,2025,1,3,March,2025-03-27,6.148833333333333,401.33,11363.82,345.26042916666665,0.0,11709.08,Pass
JP-0015653,Jungle Owl,EV,Electric,Base,Copper Bronze,Pearl,Leather,Beige,Night,2025-03-27,2025,1,3,March,2025-03-27,5.915166666666667,370.51,11330.0,327.413175,0.0,11657.41,Pass
JP-0015654,Jungle Owl,EV,Electric,Base,Copper Bronze,Pearl,Leather,Beige,Morning,2025-03-27,2025,1,3,March,2025-03-27,6.3453333333333335,380.72,11391.18,366.8642833333333,0.0,11758.04,Pass
JP-0015655,Jungle Fennec,Hatchback,1.4L Petrol,Luxury,Copper Bronze,Pearl,Leather,Black,Evening,2025-03-27,2025,1,3,March,2025-03-27,6.004166666666666,368.85,12371.96,367.98915,0.0,12739.95,Pass
JP-0015656,Jungle Fennec,Hatchback,1.4L Petrol,Luxury,Copper Bronze,Pearl,Leather,Black,Morning,2025-03-27,2025,1,3,March,2025-03-27,5.880833333333333,352.85,12512.62,339.74797916666665,0.0,12852.37,Pass
JP-0015657,Jungle Tiger,SUV,2.0L Petrol,Comfort,Arctic White,Solid,Leather,Beige,Morning,2025-03-27,2025,1,3,March,2025-03-27,5.668166666666665,376.99,10896.63,316.3262291666667,0.0,11212.96,Pass
JP-0015658,Jungle Owl,EV,Electric,Comfort,Steel Grey,Metallic,Fabric,Black,Night,2025-03-27,2025,1,3,March,2025-03-27,6.254,406.54,12274.98,318.8541208333333,0.0,12593.83,Pass
JP-0015659,Jungle Owl,EV,Electric,Comfort,Steel Grey,Metallic,Fabric,Black,Morning,2025-03-27,2025,1,3,March,2025-03-27,6.077666666666667,370.46,12061.06,342.5348,0.0,12403.59,Pass
JP-0015660,Jungle Owl,EV,Electric,Comfort,Steel Grey,Metallic,Fabric,Black,Morning,2025-03-27,2025,1,3,March,2025-03-27,5.933833333333333,356.03,12367.58,348.8806625,0.0,12716.46,Pass
JP-0015661,Jungle Tiger,SUV,2.0L Petrol,Base,Forest Green,Metallic,Leather,Black,Morning,2025-03-28,2025,1,3,March,2025-03-28,6.001,424.96,10007.15,302.2658666666667,0.0,10309.42,Pass
JP-0015662,Jungle Tiger,SUV,2.0L Petrol,Base,Forest Green,Metallic,Leather,Black,Morning,2025-03-28,2025,1,3,March,2025-03-28,5.8915,411.59,10186.53,345.90109583333333,144.71,10677.14,Rework
JP-0015663,Jungle Tiger,SUV,2.0L Petrol,Base,Forest Green,Metallic,Leather,Black,Evening,2025-03-28,2025,1,3,March,2025-03-28,6.297333333333333,383.44,10004.7,337.8232541666667,0.0,10342.52,Pass
JP-0015664,Jungle Owl,EV,Electric,Base,Crimson Red,Metallic,Leatherette,Grey,Morning,2025-03-28,2025,1,3,March,2025-03-28,6.029166666666667,452.55,11316.45,322.6317458333333,0.0,11639.08,Pass
JP-0015665,Jungle Owl,EV,Electric,Base,Crimson Red,Metallic,Leatherette,Grey,Evening,2025-03-28,2025,1,3,March,2025-03-28,6.230166666666667,441.61,11491.68,322.8229166666667,0.0,11814.5,Pass
JP-0015666,Jungle Owl,EV,Electric,Base,Crimson Red,Metallic,Leatherette,Grey,Night,2025-03-28,2025,1,3,March,2025-03-28,6.194,371.64,11317.32,339.59089166666666,0.0,11656.91,Pass
JP-0015667,Jungle Owl,EV,Electric,Base,Crimson Red,Metallic,Leatherette,Grey,Evening,2025-03-28,2025,1,3,March,2025-03-28,6.159833333333334,369.59,11166.04,365.70127083333335,0.0,11531.74,Pass
JP-0015668,Jungle Fennec,Hatchback,1.4L Petrol,Base,Crimson Red,Metallic,Leather,Black,Morning,2025-03-28,2025,1,3,March,2025-03-28,6.149333333333334,368.96,10310.14,359.96404583333333,0.0,10670.1,Pass
JP-0015669,Jungle Fennec,Hatchback,1.4L Petrol,Base,Crimson Red,Metallic,Leather,Black,Evening,2025-03-28,2025,1,3,March,2025-03-28,5.751,387.16,10192.48,318.0134875,0.0,10510.49,Pass
JP-0015670,Jungle Fennec,Hatchback,1.4L Petrol,Base,Crimson Red,Metallic,Leather,Black,Morning,2025-03-28,2025,1,3,March,2025-03-28,6.1925,371.55,10208.68,338.00845,0.0,10546.69,Pass
JP-0015671,Jungle Fennec,Hatchback,1.4L Petrol,Base,Crimson Red,Metallic,Leather,Black,Evening,2025-03-28,2025,1,3,March,2025-03-28,5.846833333333334,350.81,10295.86,355.5243875,0.0,10651.38,Pass
JP-0015672,Jungle Fennec,Hatchback,1.4L Petrol,Base,Steel Grey,Metallic,Fabric,Black,Evening,2025-03-28,2025,1,3,March,2025-03-28,5.720833333333334,368.05,10240.21,314.71009166666664,0.0,10554.92,Pass
JP-0015673,Jungle Fennec,Hatchback,1.4L Petrol,Base,Arctic White,Solid,Leather,Beige,Morning,2025-03-28,2025,1,3,March,2025-03-28,6.158333333333333,398.7,10207.01,337.0040875,0.0,10544.01,Pass
JP-0015674,Jungle Fennec,Hatchback,1.4L Petrol,Base,Arctic White,Solid,Leather,Beige,Night,2025-03-28,2025,1,3,March,2025-03-28,5.827166666666666,377.13,10142.35,309.6687416666667,0.0,10452.02,Pass
JP-0015675,Jungle Owl,EV,Electric,Luxury,Arctic White,Solid,Leatherette,Grey,Night,2025-03-28,2025,1,3,March,2025-03-28,5.904999999999999,354.3,13663.32,345.86831666666666,0.0,14009.19,Pass
JP-0015676,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Crimson Red,Metallic,Leather,Beige,Night,2025-03-28,2025,1,3,March,2025-03-28,6.031,413.56,11104.93,339.14002916666664,0.0,11444.07,Pass
JP-0015677,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Crimson Red,Metallic,Leather,Beige,Morning,2025-03-28,2025,1,3,March,2025-03-28,6.0255,361.53,11105.14,357.825825,0.0,11462.97,Pass
JP-0015678,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Crimson Red,Metallic,Leather,Beige,Evening,2025-03-28,2025,1,3,March,2025-03-28,6.297333333333333,377.84,11131.07,345.8862041666667,0.0,11476.96,Pass
JP-0015679,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Forest Green,Metallic,Fabric,Black,Night,2025-03-28,2025,1,3,March,2025-03-28,5.8095,362.57,10637.71,319.752925,0.0,10957.46,Pass
JP-0015680,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Ocean Blue,Metallic,Leather,Black,Morning,2025-03-28,2025,1,3,March,2025-03-28,6.379,408.54,10915.67,359.63967916666667,0.0,11275.31,Pass
JP-0015681,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Ocean Blue,Metallic,Leather,Black,Night,2025-03-28,2025,1,3,March,2025-03-28,6.243833333333333,435.63,10776.72,324.38390416666664,0.0,11101.1,Pass
JP-0015682,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Ocean Blue,Metallic,Leather,Black,Morning,2025-03-28,2025,1,3,March,2025-03-28,5.9015,354.09000000000003,10840.24,367.0766791666667,0.0,11207.32,Pass
JP-0015683,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Ocean Blue,Metallic,Leather,Black,Morning,2025-03-28,2025,1,3,March,2025-03-28,6.005833333333333,360.35,10813.0,343.1716666666667,0.0,11156.17,Pass
JP-0015684,Jungle Tiger,SUV,2.0L Petrol,Comfort,Steel Grey,Metallic,Fabric,Black,Night,2025-03-28,2025,1,3,March,2025-03-28,6.011500000000001,387.59,10998.53,366.7568416666667,678.4,12043.69,Rework
JP-0015685,Jungle Tiger,SUV,2.0L Petrol,Comfort,Steel Grey,Metallic,Fabric,Black,Night,2025-03-28,2025,1,3,March,2025-03-28,6.175499999999999,408.53,10884.08,324.3385208333333,0.0,11208.42,Pass
JP-0015686,Jungle Tiger,SUV,2.0L Petrol,Comfort,Steel Grey,Metallic,Fabric,Black,Night,2025-03-28,2025,1,3,March,2025-03-28,5.861833333333334,361.21,10910.18,352.3159125,0.0,11262.5,Pass
JP-0015687,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Ocean Blue,Metallic,Fabric,Black,Night,2025-03-28,2025,1,3,March,2025-03-28,5.9910000000000005,415.96,10717.0,320.0428958333333,0.0,11037.04,Pass
JP-0015688,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Ocean Blue,Metallic,Fabric,Black,Morning,2025-03-28,2025,1,3,March,2025-03-28,6.032166666666667,407.53,10792.78,375.6138875,0.0,11168.39,Pass
JP-0015689,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Ocean Blue,Metallic,Fabric,Black,Morning,2025-03-28,2025,1,3,March,2025-03-28,6.1995,371.97,10710.1,341.1275,0.0,11051.23,Pass
JP-0015690,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Ocean Blue,Metallic,Fabric,Black,Night,2025-03-28,2025,1,3,March,2025-03-28,6.030666666666667,406.14,10849.23,361.14523333333335,0.0,11210.38,Pass
JP-0015691,Jungle Tiger,SUV,2.0L Petrol,Base,Forest Green,Metallic,Leatherette,Grey,Morning,2025-03-28,2025,1,3,March,2025-03-28,6.091166666666667,400.37,10181.45,347.6748583333333,0.0,10529.12,Pass
JP-0015692,Jungle Tiger,SUV,2.0L Petrol,Base,Forest Green,Metallic,Leatherette,Grey,Evening,2025-03-28,2025,1,3,March,2025-03-28,6.0346666666666655,387.68,10094.84,319.7160666666667,0.0,10414.56,Pass
JP-0015693,Jungle Tiger,SUV,2.0L Petrol,Base,Forest Green,Metallic,Leatherette,Grey,Evening,2025-03-28,2025,1,3,March,2025-03-28,5.756166666666666,361.67,10142.16,343.24497916666667,0.0,10485.4,Pass
JP-0015694,Jungle Tiger,SUV,2.0L Petrol,Luxury,Crimson Red,Metallic,Leather,Beige,Morning,2025-03-28,2025,1,3,March,2025-03-28,6.023166666666667,393.89,12342.4,332.7888083333333,0.0,12675.19,Pass
JP-0015695,Jungle Tiger,SUV,2.0L Petrol,Luxury,Crimson Red,Metallic,Leather,Beige,Morning,2025-03-28,2025,1,3,March,2025-03-28,5.769833333333334,346.19,12203.17,347.2329041666667,0.0,12550.4,Pass
JP-0015696,Jungle Tiger,SUV,2.0L Petrol,Luxury,Crimson Red,Metallic,Leather,Beige,Evening,2025-03-28,2025,1,3,March,2025-03-28,5.912833333333333,354.77,12311.62,342.45037916666666,0.0,12654.07,Pass
JP-0015697,Jungle Tiger,SUV,2.0L Petrol,Luxury,Crimson Red,Metallic,Leather,Beige,Night,2025-03-28,2025,1,3,March,2025-03-28,6.167000000000001,370.02,12394.98,330.45929583333333,0.0,12725.44,Pass
JP-0015698,Jungle Tiger,SUV,2.0L Petrol,Comfort,Forest Green,Metallic,Leather,Black,Evening,2025-03-28,2025,1,3,March,2025-03-28,6.114833333333333,439.39,11002.52,339.3720666666667,0.0,11341.89,Pass
JP-0015699,Jungle Tiger,SUV,2.0L Petrol,Comfort,Forest Green,Metallic,Leather,Black,Evening,2025-03-28,2025,1,3,March,2025-03-28,5.8966666666666665,353.8,10933.02,331.6658125,0.0,11264.69,Pass
JP-0015700,Jungle Fennec,Hatchback,1.4L Petrol,Base,Forest Green,Metallic,Fabric,Black,Evening,2025-03-28,2025,1,3,March,2025-03-28,6.011833333333333,360.71,10207.94,349.7651416666667,0.0,10557.71,Pass
JP-0015701,Jungle Fennec,Hatchback,1.4L Petrol,Base,Forest Green,Metallic,Fabric,Black,Morning,2025-03-28,2025,1,3,March,2025-03-28,5.881666666666667,352.9,10245.24,328.8339541666667,123.64,10697.71,Rework
