defect_id,detected_date_id,detected_date,year,month,month_name,part_name,part_category,supplier_name,reliability_score,station_name,station_type,defect_type,severity,resolution,rework_cost,rework_time_minutes
1441,20250410,2025-04-10,2025,4,April,Wiring Harness v6,Electrical,Bernard LLC,84.8,Electrical Assembly - Station 14,Electrical Assembly,electrical,major,accepted_with_deviation,4.41,58.3
1442,20250410,2025-04-10,2025,4,April,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,minor,rework,666.79,19.1
1443,20250410,2025-04-10,2025,4,April,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 15,Exterior Trim,cosmetic,minor,rework,117.81,14.5
1444,20250410,2025-04-10,2025,4,April,,,,,Painting - Station 05,Painting,cosmetic,minor,rework,6.02,15.9
1445,20250410,2025-04-10,2025,4,April,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 08,Chassis Assembly,assembly,minor,accepted_with_deviation,1.44,19.0
1446,20250410,2025-04-10,2025,4,April,Dashboard Panel v5,Interior,Davis-Abbott,83.4,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,126.7,20.3
1447,20250411,2025-04-11,2025,4,April,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 08,Chassis Assembly,assembly,minor,rework,159.34,21.2
1448,20250411,2025-04-11,2025,4,April,,,,,Painting - Station 04,Painting,cosmetic,minor,rework,4.72,12.5
1449,20250411,2025-04-11,2025,4,April,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 07,Powertrain Assembly,functional,major,rework,679.19,51.8
1450,20250411,2025-04-11,2025,4,April,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,minor,rework,96.44,26.2
1451,20250411,2025-04-11,2025,4,April,,,,,Painting - Station 05,Painting,cosmetic,minor,rework,9.4,24.8
1452,20250411,2025-04-11,2025,4,April,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 15,Exterior Trim,cosmetic,minor,rework,121.98,25.6
1453,20250411,2025-04-11,2025,4,April,ABS Unit v4,Safety,"Rodriguez, Figueroa and Sanchez",88.0,Safety Systems - Station 17,Safety Systems,functional,minor,rework,82.21,21.5
1454,20250411,2025-04-11,2025,4,April,Backup Camera v6,Safety,Cole LLC,99.0,Safety Systems - Station 17,Safety Systems,functional,major,rework,114.76,39.1
1455,20250411,2025-04-11,2025,4,April,Backup Camera v6,Safety,Cole LLC,99.0,Safety Systems - Station 17,Safety Systems,functional,major,rework,125.21,66.7
1456,20250412,2025-04-12,2025,4,April,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 07,Powertrain Assembly,functional,major,rework,671.79,32.3
1457,20250413,2025-04-13,2025,4,April,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,major,rework,139.04,68.4
1458,20250414,2025-04-14,2025,4,April,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 15,Exterior Trim,cosmetic,minor,rework,123.68,27.8
1459,20250414,2025-04-14,2025,4,April,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 08,Chassis Assembly,assembly,minor,accepted_with_deviation,1.85,24.4
1460,20250414,2025-04-14,2025,4,April,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,critical,rework,160.94,62.4
1461,20250414,2025-04-14,2025,4,April,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,minor,rework,148.29,29.0
1462,20250414,2025-04-14,2025,4,April,ABS Unit v4,Safety,"Rodriguez, Figueroa and Sanchez",88.0,Safety Systems - Station 17,Safety Systems,functional,critical,accepted_with_deviation,6.76,89.3
1463,20250415,2025-04-15,2025,4,April,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,147.61,27.2
1464,20250415,2025-04-15,2025,4,April,Drive Shaft v4,Powertrain,"Rodriguez, Figueroa and Sanchez",88.0,Powertrain Assembly - Station 07,Powertrain Assembly,functional,critical,rework,582.37,127.8
1465,20250415,2025-04-15,2025,4,April,,,,,Welding - Station 03,Welding,dimensional,minor,rework,10.64,28.1
1466,20250415,2025-04-15,2025,4,April,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,minor,rework,146.18,23.4
1467,20250415,2025-04-15,2025,4,April,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 09,Chassis Assembly,assembly,minor,rework,160.2,23.5
1468,20250415,2025-04-15,2025,4,April,,,,,Painting - Station 05,Painting,cosmetic,minor,accepted_with_deviation,2.23,29.5
1469,20250415,2025-04-15,2025,4,April,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,minor,accepted_with_deviation,1.89,25.0
1470,20250415,2025-04-15,2025,4,April,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,major,scrap,565.73,43.3
1471,20250416,2025-04-16,2025,4,April,Wiring Harness v6,Electrical,Bernard LLC,84.8,Electrical Assembly - Station 14,Electrical Assembly,electrical,minor,rework,85.63,24.0
1472,20250416,2025-04-16,2025,4,April,,,,,Welding - Station 01,Welding,dimensional,minor,rework,8.77,23.2
1473,20250416,2025-04-16,2025,4,April,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 08,Chassis Assembly,assembly,major,scrap,645.25,73.4
1474,20250416,2025-04-16,2025,4,April,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,minor,rework,669.01,24.9
1475,20250416,2025-04-16,2025,4,April,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,minor,rework,666.62,18.6
1476,20250416,2025-04-16,2025,4,April,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 07,Powertrain Assembly,functional,critical,rework,707.8,127.5
1477,20250416,2025-04-16,2025,4,April,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 11,Interior Assembly,assembly,minor,rework,143.42,16.1
1478,20250416,2025-04-16,2025,4,April,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,minor,rework,91.42,12.9
1479,20250417,2025-04-17,2025,4,April,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,minor,rework,90.41,10.2
1480,20250417,2025-04-17,2025,4,April,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,minor,rework,663.88,11.4
1481,20250417,2025-04-17,2025,4,April,,,,,Welding - Station 01,Welding,dimensional,minor,rework,8.46,22.3
1482,20250417,2025-04-17,2025,4,April,,,,,Painting - Station 05,Painting,cosmetic,major,rework,23.59,62.3
1483,20250417,2025-04-17,2025,4,April,,,,,Final Assembly - Station 18,Final Assembly,assembly,minor,rework,11.26,29.8
1484,20250417,2025-04-17,2025,4,April,Drive Shaft v4,Powertrain,"Rodriguez, Figueroa and Sanchez",88.0,Powertrain Assembly - Station 07,Powertrain Assembly,functional,minor,rework,541.24,19.1
1485,20250417,2025-04-17,2025,4,April,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,minor,rework,143.66,16.7
1486,20250418,2025-04-18,2025,4,April,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,minor,rework,93.07,17.3
1487,20250418,2025-04-18,2025,4,April,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,minor,rework,121.94,23.2
1488,20250418,2025-04-18,2025,4,April,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,minor,rework,122.49,24.6
1489,20250418,2025-04-18,2025,4,April,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,147.04,25.6
1490,20250418,2025-04-18,2025,4,April,Center Console,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,major,accepted_with_deviation,5.05,66.7
1491,20250418,2025-04-18,2025,4,April,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 11,Interior Assembly,assembly,minor,rework,146.03,23.0
1492,20250418,2025-04-18,2025,4,April,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 13,Electrical Assembly,electrical,minor,rework,90.42,10.3
1493,20250418,2025-04-18,2025,4,April,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 09,Chassis Assembly,assembly,major,rework,173.2,49.8
1494,20250418,2025-04-18,2025,4,April,,,,,Welding - Station 02,Welding,dimensional,major,rework,18.07,47.7
1495,20250419,2025-04-19,2025,4,April,Center Console,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,minor,rework,172.36,15.7
1496,20250419,2025-04-19,2025,4,April,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 08,Chassis Assembly,assembly,major,rework,166.7,32.6
1497,20250420,2025-04-20,2025,4,April,,,,,Welding - Station 01,Welding,dimensional,minor,rework,10.38,27.4
1498,20250420,2025-04-20,2025,4,April,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 07,Powertrain Assembly,functional,minor,rework,665.51,15.7
1499,20250421,2025-04-21,2025,4,April,Center Console,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,major,rework,178.28,31.3
1500,20250421,2025-04-21,2025,4,April,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 08,Chassis Assembly,assembly,minor,rework,162.76,22.2
1501,20250421,2025-04-21,2025,4,April,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,major,rework,165.2,73.7
1502,20250421,2025-04-21,2025,4,April,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 08,Chassis Assembly,assembly,major,rework,176.25,65.9
1503,20250421,2025-04-21,2025,4,April,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 15,Exterior Trim,cosmetic,minor,rework,122.97,28.2
1504,20250421,2025-04-21,2025,4,April,Door Trim v7,Interior,"Johnson, Gonzalez and Santos",85.8,Interior Assembly - Station 12,Interior Assembly,assembly,major,rework,90.47,63.2
1505,20250421,2025-04-21,2025,4,April,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,minor,rework,118.87,15.1
1506,20250421,2025-04-21,2025,4,April,Dashboard Panel v5,Interior,Davis-Abbott,83.4,Interior Assembly - Station 12,Interior Assembly,assembly,major,rework,140.71,57.3
1507,20250421,2025-04-21,2025,4,April,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 09,Chassis Assembly,assembly,minor,rework,160.38,15.9
1508,20250421,2025-04-21,2025,4,April,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,minor,rework,141.61,11.3
1509,20250421,2025-04-21,2025,4,April,Center Console,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,172.97,17.3
1510,20250421,2025-04-21,2025,4,April,,,,,Final Assembly - Station 18,Final Assembly,assembly,minor,rework,10.94,28.9
1511,20250421,2025-04-21,2025,4,April,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,minor,rework,147.67,27.3
1512,20250422,2025-04-22,2025,4,April,,,,,Final Assembly - Station 18,Final Assembly,assembly,minor,rework,9.09,24.0
1513,20250422,2025-04-22,2025,4,April,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 11,Interior Assembly,assembly,minor,rework,145.36,21.2
1514,20250422,2025-04-22,2025,4,April,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 08,Chassis Assembly,assembly,major,rework,179.01,65.1
1515,20250422,2025-04-22,2025,4,April,,,,,Painting - Station 05,Painting,cosmetic,minor,rework,4.73,12.5
1516,20250422,2025-04-22,2025,4,April,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,145.71,22.1
1517,20250422,2025-04-22,2025,4,April,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 16,Exterior Trim,cosmetic,minor,rework,122.08,25.8
1518,20250422,2025-04-22,2025,4,April,,,,,Welding - Station 01,Welding,dimensional,minor,rework,10.66,28.2
1519,20250422,2025-04-22,2025,4,April,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,minor,rework,143.4,16.0
1520,20250423,2025-04-23,2025,4,April,,,,,Welding - Station 02,Welding,dimensional,major,rework,14.92,39.4
1521,20250423,2025-04-23,2025,4,April,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 09,Chassis Assembly,assembly,minor,rework,165.61,29.7
1522,20250423,2025-04-23,2025,4,April,,,,,Final Assembly - Station 18,Final Assembly,assembly,minor,rework,3.97,10.5
1523,20250423,2025-04-23,2025,4,April,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,major,rework,112.75,69.3
1524,20250423,2025-04-23,2025,4,April,,,,,Painting - Station 04,Painting,cosmetic,major,rework,26.25,69.4
1525,20250423,2025-04-23,2025,4,April,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,minor,rework,146.84,25.1
1526,20250423,2025-04-23,2025,4,April,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 13,Electrical Assembly,electrical,minor,rework,94.52,21.1
1527,20250423,2025-04-23,2025,4,April,,,,,Welding - Station 02,Welding,dimensional,minor,rework,8.44,22.3
1528,20250423,2025-04-23,2025,4,April,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,minor,rework,148.19,28.7
1529,20250424,2025-04-24,2025,4,April,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,major,rework,98.88,32.6
1530,20250424,2025-04-24,2025,4,April,,,,,Final Assembly - Station 18,Final Assembly,assembly,minor,rework,7.77,20.5
1531,20250424,2025-04-24,2025,4,April,,,,,Painting - Station 05,Painting,cosmetic,major,scrap,25.42,67.2
1532,20250424,2025-04-24,2025,4,April,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,143.79,17.1
1533,20250425,2025-04-25,2025,4,April,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 15,Exterior Trim,cosmetic,minor,rework,118.63,14.4
1534,20250425,2025-04-25,2025,4,April,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 11,Interior Assembly,assembly,critical,accepted_with_deviation,6.31,83.4
1535,20250425,2025-04-25,2025,4,April,Dashboard Panel v5,Interior,Davis-Abbott,83.4,Interior Assembly - Station 12,Interior Assembly,assembly,major,rework,133.41,38.0
1536,20250425,2025-04-25,2025,4,April,,,,,Welding - Station 02,Welding,dimensional,minor,rework,7.74,20.5
1537,20250425,2025-04-25,2025,4,April,,,,,Welding - Station 03,Welding,dimensional,minor,rework,4.41,11.6
1538,20250425,2025-04-25,2025,4,April,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,major,rework,149.72,32.7
1539,20250425,2025-04-25,2025,4,April,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 08,Chassis Assembly,assembly,critical,rework,183.41,84.8
1540,20250425,2025-04-25,2025,4,April,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 15,Exterior Trim,cosmetic,critical,rework,143.48,80.1
1541,20250425,2025-04-25,2025,4,April,,,,,Painting - Station 04,Painting,cosmetic,minor,rework,9.73,25.7
1542,20250425,2025-04-25,2025,4,April,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,minor,rework,147.08,25.8
1543,20250425,2025-04-25,2025,4,April,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,minor,rework,147.44,26.7
1544,20250425,2025-04-25,2025,4,April,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 16,Exterior Trim,cosmetic,minor,rework,118.8,17.2
1545,20250425,2025-04-25,2025,4,April,,,,,Welding - Station 01,Welding,dimensional,minor,rework,7.66,20.2
1546,20250426,2025-04-26,2025,4,April,Dashboard Panel v5,Interior,Davis-Abbott,83.4,Interior Assembly - Station 11,Interior Assembly,assembly,critical,rework,175.35,148.8
1547,20250427,2025-04-27,2025,4,April,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 09,Chassis Assembly,assembly,minor,rework,161.0,17.5
1548,20250427,2025-04-27,2025,4,April,,,,,Welding - Station 03,Welding,dimensional,major,rework,23.37,61.8
1549,20250428,2025-04-28,2025,4,April,,,,,Welding - Station 01,Welding,dimensional,minor,rework,5.74,15.2
1550,20250428,2025-04-28,2025,4,April,Drive Shaft v4,Powertrain,"Rodriguez, Figueroa and Sanchez",88.0,Powertrain Assembly - Station 07,Powertrain Assembly,functional,major,rework,551.14,45.2
1551,20250428,2025-04-28,2025,4,April,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 09,Chassis Assembly,assembly,critical,rework,181.4,79.5
1552,20250428,2025-04-28,2025,4,April,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,minor,rework,124.09,28.9
1553,20250428,2025-04-28,2025,4,April,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,major,rework,685.44,68.4
1554,20250428,2025-04-28,2025,4,April,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 15,Exterior Trim,cosmetic,minor,rework,123.01,26.0
1555,20250428,2025-04-28,2025,4,April,,,,,Final Assembly - Station 18,Final Assembly,assembly,minor,rework,7.54,19.9
1556,20250428,2025-04-28,2025,4,April,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 15,Exterior Trim,cosmetic,minor,rework,122.84,25.6
1557,20250428,2025-04-28,2025,4,April,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 11,Interior Assembly,assembly,minor,rework,147.07,25.7
1558,20250428,2025-04-28,2025,4,April,,,,,Final Assembly - Station 18,Final Assembly,assembly,minor,accepted_with_deviation,0.85,11.2
1559,20250428,2025-04-28,2025,4,April,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 16,Exterior Trim,cosmetic,critical,accepted_with_deviation,8.17,107.9
1560,20250428,2025-04-28,2025,4,April,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 09,Chassis Assembly,assembly,minor,rework,160.73,24.9
1561,20250429,2025-04-29,2025,4,April,,,,,Final Assembly - Station 18,Final Assembly,assembly,minor,rework,7.69,20.3
1562,20250429,2025-04-29,2025,4,April,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 15,Exterior Trim,cosmetic,major,rework,128.02,41.5
1563,20250429,2025-04-29,2025,4,April,Wiring Harness v6,Electrical,Bernard LLC,84.8,Electrical Assembly - Station 14,Electrical Assembly,electrical,minor,rework,85.43,23.5
1564,20250429,2025-04-29,2025,4,April,,,,,Painting - Station 04,Painting,cosmetic,minor,rework,7.72,20.4
1565,20250429,2025-04-29,2025,4,April,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,major,rework,97.94,30.1
1566,20250429,2025-04-29,2025,4,April,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,minor,rework,147.01,25.6
1567,20250429,2025-04-29,2025,4,April,Wiring Harness v6,Electrical,Bernard LLC,84.8,Electrical Assembly - Station 14,Electrical Assembly,electrical,major,scrap,318.12,31.5
1568,20250430,2025-04-30,2025,4,April,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,major,rework,682.89,61.6
