model_name,segment,trim_name,color_name,year,month,month_name,n_units,avg_material_cost,avg_labor_cost,avg_rework_cost,avg_total_cost,sum_total_cost
Jungle Lynx,Sedan,Comfort,Arctic White,2024,8,August,20,10771.86,347.19,0.25,11119.3,222385.91
Jungle Lynx,Sedan,Comfort,Arctic White,2024,9,September,27,10807.49,341.62,4.42,11153.53,301145.37
Jungle Lynx,Sedan,Comfort,Arctic White,2024,10,October,15,10852.56,332.27,0.0,11184.83,167772.4
Jungle Lynx,Sedan,Comfort,Arctic White,2024,11,November,15,10901.32,344.96,0.0,11246.28,168694.21
Jungle Lynx,Sedan,Comfort,Arctic White,2024,12,December,14,10953.91,338.0,8.81,11300.71,158209.91
Jungle Lynx,Sedan,Comfort,Arctic White,2025,1,January,11,10965.22,338.48,0.36,11304.07,124344.75
Jungle Lynx,Sedan,Comfort,Arctic White,2025,2,February,23,11006.99,344.95,13.12,11365.06,261396.46
Jungle Lynx,Sedan,Comfort,Arctic White,2025,3,March,31,11066.87,337.57,60.93,11465.36,355426.3
Jungle Lynx,Sedan,Comfort,Arctic White,2025,4,April,18,11092.3,347.04,7.87,11447.21,206049.73
Jungle Lynx,Sedan,Comfort,Arctic White,2025,5,May,17,11160.43,334.63,26.31,11521.37,195863.26
Jungle Lynx,Sedan,Comfort,Arctic White,2025,6,June,22,11193.98,334.04,0.0,11528.02,253616.54
Jungle Lynx,Sedan,Comfort,Arctic White,2025,7,July,11,11222.7,335.96,0.0,11558.66,127145.25
Jungle Lynx,Sedan,Comfort,Arctic White,2025,8,August,39,11263.78,341.36,0.0,11605.14,452600.6
Jungle Lynx,Sedan,Comfort,Arctic White,2025,9,September,22,11318.42,342.58,7.28,11668.27,256701.86
Jungle Lynx,Sedan,Comfort,Arctic White,2025,10,October,25,11335.06,338.94,0.35,11674.36,291858.94
Jungle Lynx,Sedan,Comfort,Arctic White,2025,11,November,22,11409.86,333.16,60.78,11803.79,259683.47
Jungle Lynx,Sedan,Comfort,Arctic White,2025,12,December,15,11405.53,332.36,17.27,11755.16,176327.39
Jungle Lynx,Sedan,Comfort,Arctic White,2026,1,January,11,11442.29,345.45,12.66,11800.4,129804.38
Jungle Lynx,Sedan,Comfort,Arctic White,2026,2,February,35,11513.98,344.47,33.39,11891.83,416214.21
Jungle Lynx,Sedan,Comfort,Arctic White,2026,3,March,8,11547.71,337.29,20.46,11905.45,95243.63
Jungle Lynx,Sedan,Comfort,Arctic White,2026,4,April,23,11586.05,342.62,34.78,11963.45,275159.35
Jungle Lynx,Sedan,Comfort,Arctic White,2026,5,May,3,11671.99,326.53,0.0,11998.52,35995.57
Jungle Lynx,Sedan,Comfort,Arctic White,2026,6,June,27,11670.77,340.53,0.35,12011.65,324314.44
Jungle Lynx,Sedan,Comfort,Arctic White,2026,7,July,21,11742.86,339.03,14.46,12096.35,254023.32
Jungle Lynx,Sedan,Comfort,Copper Bronze,2024,8,August,17,10791.24,340.89,9.41,11141.54,189406.18
Jungle Lynx,Sedan,Comfort,Copper Bronze,2024,9,September,12,10816.65,341.31,0.0,11157.96,133895.51
Jungle Lynx,Sedan,Comfort,Copper Bronze,2024,10,October,35,10865.18,342.7,8.53,11216.41,392574.44
Jungle Lynx,Sedan,Comfort,Copper Bronze,2024,11,November,20,10916.34,344.99,12.69,11274.02,225480.3
Jungle Lynx,Sedan,Comfort,Copper Bronze,2024,12,December,18,10955.38,342.03,48.31,11345.72,204222.92
Jungle Lynx,Sedan,Comfort,Copper Bronze,2025,1,January,20,11001.3,337.64,0.93,11339.88,226797.55
Jungle Lynx,Sedan,Comfort,Copper Bronze,2025,2,February,12,11001.32,342.78,14.34,11358.44,136301.26
Jungle Lynx,Sedan,Comfort,Copper Bronze,2025,3,March,28,11030.98,343.03,8.97,11382.98,318723.42
Jungle Lynx,Sedan,Comfort,Copper Bronze,2025,4,April,27,11093.3,338.61,9.75,11441.66,308924.72
Jungle Lynx,Sedan,Comfort,Copper Bronze,2025,5,May,13,11107.31,339.73,9.54,11456.58,148935.54
Jungle Lynx,Sedan,Comfort,Copper Bronze,2025,6,June,12,11198.17,348.38,121.79,11668.33,140019.97
Jungle Lynx,Sedan,Comfort,Copper Bronze,2025,7,July,17,11258.78,336.15,16.39,11611.31,197392.35
Jungle Lynx,Sedan,Comfort,Copper Bronze,2025,8,August,13,11303.28,338.08,0.0,11641.36,151337.73
Jungle Lynx,Sedan,Comfort,Copper Bronze,2025,9,September,24,11291.79,342.9,35.38,11670.07,280081.71
Jungle Lynx,Sedan,Comfort,Copper Bronze,2025,10,October,17,11342.28,339.98,39.28,11721.53,199266.04
Jungle Lynx,Sedan,Comfort,Copper Bronze,2025,11,November,24,11395.24,348.52,11.19,11754.95,282118.83
Jungle Lynx,Sedan,Comfort,Copper Bronze,2025,12,December,20,11448.48,338.61,0.0,11787.08,235741.69
Jungle Lynx,Sedan,Comfort,Copper Bronze,2026,1,January,18,11478.46,343.55,5.44,11827.45,212894.12
Jungle Lynx,Sedan,Comfort,Copper Bronze,2026,2,February,18,11486.21,337.01,3.5,11826.73,212881.09
Jungle Lynx,Sedan,Comfort,Copper Bronze,2026,3,March,37,11547.12,346.91,19.92,11913.95,440816.17
Jungle Lynx,Sedan,Comfort,Copper Bronze,2026,4,April,28,11558.78,344.5,5.18,11908.46,333436.76
Jungle Lynx,Sedan,Comfort,Copper Bronze,2026,5,May,19,11660.3,340.41,8.95,12009.66,228183.57
Jungle Lynx,Sedan,Comfort,Copper Bronze,2026,6,June,16,11666.81,332.37,7.66,12006.84,192109.49
Jungle Lynx,Sedan,Comfort,Copper Bronze,2026,7,July,20,11688.24,333.76,0.0,12022.0,240439.97
Jungle Lynx,Sedan,Comfort,Crimson Red,2024,8,August,14,10776.83,338.44,12.7,11127.97,155791.59
Jungle Lynx,Sedan,Comfort,Crimson Red,2024,9,September,12,10791.46,338.64,279.62,11409.72,136916.58
Jungle Lynx,Sedan,Comfort,Crimson Red,2024,10,October,36,10848.51,340.2,3.97,11192.67,402936.27
Jungle Lynx,Sedan,Comfort,Crimson Red,2024,11,November,27,10905.0,340.47,3.51,11248.97,303722.29
Jungle Lynx,Sedan,Comfort,Crimson Red,2024,12,December,22,10951.0,336.44,113.18,11400.61,250813.51
Jungle Lynx,Sedan,Comfort,Crimson Red,2025,1,January,24,10997.83,338.75,43.2,11379.78,273114.83
Jungle Lynx,Sedan,Comfort,Crimson Red,2025,2,February,28,11008.62,338.89,49.7,11397.2,319121.67
Jungle Lynx,Sedan,Comfort,Crimson Red,2025,3,March,24,11045.43,343.09,38.42,11426.94,274246.61
Jungle Lynx,Sedan,Comfort,Crimson Red,2025,4,April,29,11092.24,346.02,4.1,11442.36,331828.31
Jungle Lynx,Sedan,Comfort,Crimson Red,2025,5,May,23,11140.76,339.45,0.0,11480.22,264044.96
Jungle Lynx,Sedan,Comfort,Crimson Red,2025,6,June,12,11159.28,346.0,0.0,11505.27,138063.29
Jungle Lynx,Sedan,Comfort,Crimson Red,2025,7,July,3,11182.23,369.42,0.0,11551.66,34654.97
Jungle Lynx,Sedan,Comfort,Crimson Red,2025,8,August,6,11303.36,332.37,0.0,11635.73,69814.39
Jungle Lynx,Sedan,Comfort,Crimson Red,2025,9,September,19,11313.27,340.99,8.92,11663.17,221600.28
Jungle Lynx,Sedan,Comfort,Crimson Red,2025,10,October,19,11333.77,342.54,0.0,11676.31,221849.85
Jungle Lynx,Sedan,Comfort,Crimson Red,2025,11,November,18,11360.28,340.43,0.0,11700.72,210612.88
Jungle Lynx,Sedan,Comfort,Crimson Red,2025,12,December,11,11430.05,343.18,9.46,11782.68,129609.52
Jungle Lynx,Sedan,Comfort,Crimson Red,2026,1,January,25,11479.92,334.94,0.0,11814.86,295371.58
Jungle Lynx,Sedan,Comfort,Crimson Red,2026,2,February,12,11514.28,333.14,26.1,11873.52,142482.27
Jungle Lynx,Sedan,Comfort,Crimson Red,2026,3,March,30,11573.3,333.88,10.07,11917.25,357517.36
Jungle Lynx,Sedan,Comfort,Crimson Red,2026,4,April,30,11592.13,338.01,10.01,11940.15,358204.49
Jungle Lynx,Sedan,Comfort,Crimson Red,2026,5,May,25,11633.25,334.97,7.2,11975.42,299385.58
Jungle Lynx,Sedan,Comfort,Crimson Red,2026,6,June,26,11652.7,340.18,8.68,12001.56,312040.6
Jungle Lynx,Sedan,Comfort,Crimson Red,2026,7,July,16,11753.27,342.12,0.0,12095.4,193526.32
Jungle Lynx,Sedan,Comfort,Forest Green,2024,8,August,33,10773.11,338.1,0.0,11111.22,366670.16
Jungle Lynx,Sedan,Comfort,Forest Green,2024,9,September,23,10855.92,336.09,55.62,11247.63,258695.46
Jungle Lynx,Sedan,Comfort,Forest Green,2024,10,October,19,10860.78,339.48,8.33,11208.59,212963.2
Jungle Lynx,Sedan,Comfort,Forest Green,2024,11,November,30,10903.59,343.65,13.06,11260.3,337808.95
Jungle Lynx,Sedan,Comfort,Forest Green,2024,12,December,18,10919.99,334.18,13.37,11267.54,202815.64
Jungle Lynx,Sedan,Comfort,Forest Green,2025,1,January,16,10997.76,340.36,8.87,11346.99,181551.86
Jungle Lynx,Sedan,Comfort,Forest Green,2025,2,February,19,11040.92,337.79,13.45,11392.16,216451.07
Jungle Lynx,Sedan,Comfort,Forest Green,2025,3,March,23,11057.9,339.42,6.35,11403.66,262284.29
Jungle Lynx,Sedan,Comfort,Forest Green,2025,4,April,35,11107.74,340.51,39.03,11487.28,402054.75
Jungle Lynx,Sedan,Comfort,Forest Green,2025,5,May,24,11129.22,341.75,28.5,11499.47,275987.16
Jungle Lynx,Sedan,Comfort,Forest Green,2025,6,June,23,11170.02,342.94,31.06,11544.01,265512.19
Jungle Lynx,Sedan,Comfort,Forest Green,2025,7,July,24,11243.55,339.32,4.74,11587.6,278102.37
Jungle Lynx,Sedan,Comfort,Forest Green,2025,8,August,12,11229.42,353.77,0.43,11583.62,139003.41
Jungle Lynx,Sedan,Comfort,Forest Green,2025,9,September,15,11284.89,342.92,46.05,11673.87,175107.99
Jungle Lynx,Sedan,Comfort,Forest Green,2025,10,October,24,11356.8,346.69,6.16,11709.65,281031.68
Jungle Lynx,Sedan,Comfort,Forest Green,2025,11,November,25,11373.29,347.01,11.3,11731.6,293289.94
Jungle Lynx,Sedan,Comfort,Forest Green,2025,12,December,17,11433.96,345.8,0.0,11779.76,200255.89
Jungle Lynx,Sedan,Comfort,Forest Green,2026,1,January,19,11488.63,344.28,1.19,11834.1,224847.96
Jungle Lynx,Sedan,Comfort,Forest Green,2026,2,February,19,11512.15,335.5,42.34,11889.99,225909.9
Jungle Lynx,Sedan,Comfort,Forest Green,2026,3,March,26,11564.26,342.92,49.17,11956.35,310865.12
Jungle Lynx,Sedan,Comfort,Forest Green,2026,4,April,27,11597.13,341.05,6.27,11944.44,322499.93
Jungle Lynx,Sedan,Comfort,Forest Green,2026,5,May,3,11601.8,352.62,0.0,11954.41,35863.24
Jungle Lynx,Sedan,Comfort,Forest Green,2026,6,June,21,11678.93,341.69,9.56,12030.18,252633.69
Jungle Lynx,Sedan,Comfort,Forest Green,2026,7,July,5,11689.23,336.36,0.0,12025.59,60127.96
Jungle Lynx,Sedan,Comfort,Midnight Black,2024,8,August,25,10824.76,345.01,5.34,11175.1,279377.44
Jungle Lynx,Sedan,Comfort,Midnight Black,2024,9,September,48,10821.98,339.89,38.59,11200.47,537622.64
Jungle Lynx,Sedan,Comfort,Midnight Black,2024,10,October,9,10830.68,333.93,0.0,11164.62,100481.54
Jungle Lynx,Sedan,Comfort,Midnight Black,2024,11,November,11,10896.33,341.92,0.6,11238.85,123627.31
Jungle Lynx,Sedan,Comfort,Midnight Black,2024,12,December,31,10940.06,339.56,26.46,11306.08,350488.53
Jungle Lynx,Sedan,Comfort,Midnight Black,2025,1,January,13,10965.21,338.45,0.0,11303.66,146947.62
Jungle Lynx,Sedan,Comfort,Midnight Black,2025,2,February,11,11002.98,348.55,65.17,11416.7,125583.72
Jungle Lynx,Sedan,Comfort,Midnight Black,2025,3,March,10,11090.54,347.25,0.0,11437.79,114377.9
Jungle Lynx,Sedan,Comfort,Midnight Black,2025,4,April,21,11077.41,344.63,0.0,11422.04,239862.9
Jungle Lynx,Sedan,Comfort,Midnight Black,2025,5,May,39,11116.63,338.79,42.81,11498.22,448430.75
Jungle Lynx,Sedan,Comfort,Midnight Black,2025,6,June,25,11178.17,339.6,9.32,11527.09,288177.31
Jungle Lynx,Sedan,Comfort,Midnight Black,2025,7,July,6,11201.53,331.65,0.0,11533.18,69199.06
Jungle Lynx,Sedan,Comfort,Midnight Black,2025,8,August,6,11233.25,335.1,40.84,11609.19,69655.12
Jungle Lynx,Sedan,Comfort,Midnight Black,2025,9,September,24,11314.56,340.55,6.63,11661.74,279881.86
Jungle Lynx,Sedan,Comfort,Midnight Black,2025,10,October,22,11346.8,341.35,6.66,11694.81,257285.91
Jungle Lynx,Sedan,Comfort,Midnight Black,2025,11,November,13,11370.78,343.48,14.19,11728.46,152469.92
Jungle Lynx,Sedan,Comfort,Midnight Black,2025,12,December,16,11384.71,340.93,8.17,11733.81,187740.98
Jungle Lynx,Sedan,Comfort,Midnight Black,2026,1,January,32,11466.26,340.8,2.96,11810.02,377920.57
Jungle Lynx,Sedan,Comfort,Midnight Black,2026,2,February,12,11511.38,340.44,11.12,11862.93,142355.17
Jungle Lynx,Sedan,Comfort,Midnight Black,2026,3,March,28,11534.94,338.24,26.43,11899.61,333189.17
Jungle Lynx,Sedan,Comfort,Midnight Black,2026,4,April,12,11602.15,339.91,55.64,11997.71,143972.55
Jungle Lynx,Sedan,Comfort,Midnight Black,2026,5,May,22,11626.14,346.34,42.1,12014.58,264320.76
Jungle Lynx,Sedan,Comfort,Midnight Black,2026,6,June,14,11659.89,345.92,11.55,12017.36,168243.1
Jungle Lynx,Sedan,Comfort,Midnight Black,2026,7,July,19,11691.79,341.58,0.0,12033.36,228633.92
Jungle Lynx,Sedan,Comfort,Ocean Blue,2024,7,July,6,10791.11,338.86,0.0,11129.98,66779.85
Jungle Lynx,Sedan,Comfort,Ocean Blue,2024,8,August,17,10787.83,332.6,5.63,11126.06,189143.06
Jungle Lynx,Sedan,Comfort,Ocean Blue,2024,9,September,21,10863.03,349.0,5.69,11217.72,235572.19
Jungle Lynx,Sedan,Comfort,Ocean Blue,2024,10,October,27,10872.49,336.64,10.3,11219.43,302924.64
Jungle Lynx,Sedan,Comfort,Ocean Blue,2024,11,November,24,10897.7,339.62,4.8,11242.13,269811.13
Jungle Lynx,Sedan,Comfort,Ocean Blue,2024,12,December,10,10950.19,337.56,15.23,11302.98,113029.79
Jungle Lynx,Sedan,Comfort,Ocean Blue,2025,1,January,23,10981.97,341.2,13.85,11337.02,260751.5
Jungle Lynx,Sedan,Comfort,Ocean Blue,2025,2,February,16,11048.96,340.18,1.54,11390.67,182250.73
Jungle Lynx,Sedan,Comfort,Ocean Blue,2025,3,March,24,11075.02,343.81,12.05,11430.89,274341.25
Jungle Lynx,Sedan,Comfort,Ocean Blue,2025,4,April,14,11105.67,335.39,0.0,11441.06,160174.87
Jungle Lynx,Sedan,Comfort,Ocean Blue,2025,5,May,30,11125.41,346.55,29.65,11501.61,345048.18
Jungle Lynx,Sedan,Comfort,Ocean Blue,2025,6,June,29,11172.23,339.2,5.5,11516.93,333990.96
Jungle Lynx,Sedan,Comfort,Ocean Blue,2025,7,July,15,11229.14,338.16,8.08,11575.37,173630.57
Jungle Lynx,Sedan,Comfort,Ocean Blue,2025,8,August,3,11357.42,338.28,0.0,11695.7,35087.09
Jungle Lynx,Sedan,Comfort,Ocean Blue,2025,9,September,17,11362.66,333.72,0.0,11696.38,198838.52
Jungle Lynx,Sedan,Comfort,Ocean Blue,2025,10,October,15,11338.97,338.42,45.69,11723.08,175846.22
Jungle Lynx,Sedan,Comfort,Ocean Blue,2025,11,November,13,11422.12,339.27,10.02,11771.4,153028.19
Jungle Lynx,Sedan,Comfort,Ocean Blue,2025,12,December,30,11411.17,341.46,57.6,11810.23,354306.98
Jungle Lynx,Sedan,Comfort,Ocean Blue,2026,1,January,23,11475.91,352.06,4.29,11832.26,272141.97
Jungle Lynx,Sedan,Comfort,Ocean Blue,2026,2,February,20,11499.04,346.01,7.38,11852.44,237048.7
Jungle Lynx,Sedan,Comfort,Ocean Blue,2026,3,March,8,11579.08,338.66,0.0,11917.74,95341.89
Jungle Lynx,Sedan,Comfort,Ocean Blue,2026,4,April,21,11610.45,340.63,6.76,11957.85,251114.76
Jungle Lynx,Sedan,Comfort,Ocean Blue,2026,5,May,20,11649.89,340.19,15.95,12006.03,240120.62
Jungle Lynx,Sedan,Comfort,Ocean Blue,2026,6,June,22,11657.61,343.5,41.23,12042.34,264931.44
Jungle Lynx,Sedan,Comfort,Ocean Blue,2026,7,July,11,11713.44,342.41,14.57,12070.42,132774.6
Jungle Lynx,Sedan,Comfort,Pearl Ivory,2024,8,August,29,10785.82,342.69,15.03,11143.54,323162.7
Jungle Lynx,Sedan,Comfort,Pearl Ivory,2024,9,September,20,10801.69,331.65,8.0,11141.34,222826.87
Jungle Lynx,Sedan,Comfort,Pearl Ivory,2024,10,October,49,10854.59,340.59,3.87,11199.06,548753.7
Jungle Lynx,Sedan,Comfort,Pearl Ivory,2024,11,November,24,10885.62,337.84,9.91,11233.37,269600.87
Jungle Lynx,Sedan,Comfort,Pearl Ivory,2024,12,December,17,10973.17,342.35,0.86,11316.38,192378.4
Jungle Lynx,Sedan,Comfort,Pearl Ivory,2025,1,January,23,10993.75,343.31,29.09,11366.15,261421.39
Jungle Lynx,Sedan,Comfort,Pearl Ivory,2025,2,February,4,10985.87,354.34,36.67,11376.88,45507.51
Jungle Lynx,Sedan,Comfort,Pearl Ivory,2025,3,March,26,11068.89,339.3,26.29,11434.48,297296.36
Jungle Lynx,Sedan,Comfort,Pearl Ivory,2025,4,April,18,11093.76,342.85,54.25,11490.86,206835.55
Jungle Lynx,Sedan,Comfort,Pearl Ivory,2025,5,May,15,11154.9,335.04,0.0,11489.94,172349.06
Jungle Lynx,Sedan,Comfort,Pearl Ivory,2025,6,June,12,11206.5,339.99,0.49,11546.98,138563.72
Jungle Lynx,Sedan,Comfort,Pearl Ivory,2025,7,July,28,11209.23,334.35,50.36,11593.93,324630.05
Jungle Lynx,Sedan,Comfort,Pearl Ivory,2025,8,August,23,11239.76,340.56,4.27,11584.59,266445.46
Jungle Lynx,Sedan,Comfort,Pearl Ivory,2025,9,September,28,11316.09,335.4,28.77,11680.26,327047.31
Jungle Lynx,Sedan,Comfort,Pearl Ivory,2025,10,October,20,11321.44,339.9,15.38,11676.71,233534.28
Jungle Lynx,Sedan,Comfort,Pearl Ivory,2025,11,November,15,11355.7,344.86,25.72,11726.28,175894.2
Jungle Lynx,Sedan,Comfort,Pearl Ivory,2025,12,December,23,11457.74,339.73,10.67,11808.15,271587.34
Jungle Lynx,Sedan,Comfort,Pearl Ivory,2026,1,January,14,11467.81,337.03,0.0,11804.83,165267.67
Jungle Lynx,Sedan,Comfort,Pearl Ivory,2026,2,February,16,11534.66,340.25,0.28,11875.19,190002.99
Jungle Lynx,Sedan,Comfort,Pearl Ivory,2026,3,March,33,11539.04,343.88,36.43,11919.35,393338.62
Jungle Lynx,Sedan,Comfort,Pearl Ivory,2026,4,April,17,11586.93,339.16,43.64,11969.73,203485.43
Jungle Lynx,Sedan,Comfort,Pearl Ivory,2026,5,May,17,11617.64,339.29,23.01,11979.94,203659.03
Jungle Lynx,Sedan,Comfort,Pearl Ivory,2026,6,June,36,11684.19,346.29,0.4,12030.87,433111.49
Jungle Lynx,Sedan,Comfort,Pearl Ivory,2026,7,July,8,11693.47,344.36,84.61,12122.44,96979.5
Jungle Lynx,Sedan,Comfort,Steel Grey,2024,8,August,15,10791.77,337.49,0.0,11129.26,166938.9
Jungle Lynx,Sedan,Comfort,Steel Grey,2024,9,September,38,10820.07,339.31,10.51,11169.88,424455.6
Jungle Lynx,Sedan,Comfort,Steel Grey,2024,10,October,26,10857.03,338.97,0.0,11196.0,291096.12
Jungle Lynx,Sedan,Comfort,Steel Grey,2024,11,November,12,10919.51,339.4,10.28,11269.19,135230.32
Jungle Lynx,Sedan,Comfort,Steel Grey,2024,12,December,21,10943.31,341.64,159.23,11444.17,240327.61
Jungle Lynx,Sedan,Comfort,Steel Grey,2025,1,January,22,10982.94,344.48,5.25,11332.67,249318.71
Jungle Lynx,Sedan,Comfort,Steel Grey,2025,2,February,23,11004.26,340.38,4.38,11349.02,261027.4
Jungle Lynx,Sedan,Comfort,Steel Grey,2025,3,March,16,11064.33,344.24,42.34,11450.92,183214.69
Jungle Lynx,Sedan,Comfort,Steel Grey,2025,4,April,19,11113.63,332.97,22.26,11468.86,217908.32
Jungle Lynx,Sedan,Comfort,Steel Grey,2025,5,May,17,11155.56,332.28,0.0,11487.84,195293.31
Jungle Lynx,Sedan,Comfort,Steel Grey,2025,6,June,23,11177.46,336.12,0.23,11513.81,264817.71
Jungle Lynx,Sedan,Comfort,Steel Grey,2025,7,July,13,11234.81,336.59,16.22,11587.61,150638.96
Jungle Lynx,Sedan,Comfort,Steel Grey,2025,8,August,7,11279.07,337.5,4.83,11621.41,81349.84
Jungle Lynx,Sedan,Comfort,Steel Grey,2025,9,September,15,11316.02,335.0,53.96,11704.98,175574.63
Jungle Lynx,Sedan,Comfort,Steel Grey,2025,10,October,30,11354.74,342.91,33.8,11731.45,351943.6
Jungle Lynx,Sedan,Comfort,Steel Grey,2025,11,November,21,11377.27,333.83,0.35,11711.45,245940.54
Jungle Lynx,Sedan,Comfort,Steel Grey,2025,12,December,1,11450.88,340.22,0.0,11791.1,11791.1
Jungle Lynx,Sedan,Comfort,Steel Grey,2026,1,January,24,11436.02,344.24,5.09,11785.35,282848.4
Jungle Lynx,Sedan,Comfort,Steel Grey,2026,2,February,6,11568.22,347.46,0.0,11915.67,71494.05
Jungle Lynx,Sedan,Comfort,Steel Grey,2026,3,March,18,11565.25,332.94,0.05,11898.24,214168.37
Jungle Lynx,Sedan,Comfort,Steel Grey,2026,4,April,21,11607.69,342.92,7.87,11958.47,251127.95
Jungle Lynx,Sedan,Comfort,Steel Grey,2026,5,May,14,11631.07,348.8,64.88,12044.75,168626.48
Jungle Lynx,Sedan,Comfort,Steel Grey,2026,6,June,14,11699.6,345.97,7.44,12053.0,168742.03
Jungle Lynx,Sedan,Comfort,Steel Grey,2026,7,July,15,11722.26,342.58,46.05,12110.89,181663.31
Jungle Lynx,Sedan,Luxury,Arctic White,2024,8,August,13,12393.89,344.64,0.0,12738.53,165600.88
Jungle Lynx,Sedan,Luxury,Arctic White,2024,9,September,12,12442.88,344.74,55.34,12842.95,154115.42
Jungle Lynx,Sedan,Luxury,Arctic White,2024,10,October,7,12426.49,338.8,0.0,12765.29,89357.02
Jungle Lynx,Sedan,Luxury,Arctic White,2024,11,November,3,12496.38,323.54,0.0,12819.93,38459.78
Jungle Lynx,Sedan,Luxury,Arctic White,2024,12,December,6,12528.63,340.4,0.0,12869.03,77214.18
Jungle Lynx,Sedan,Luxury,Arctic White,2025,1,January,10,12620.19,346.79,0.17,12967.14,129671.43
Jungle Lynx,Sedan,Luxury,Arctic White,2025,2,February,5,12656.09,351.38,0.0,13007.47,65037.34
Jungle Lynx,Sedan,Luxury,Arctic White,2025,3,March,16,12722.83,339.55,10.8,13073.17,209170.75
Jungle Lynx,Sedan,Luxury,Arctic White,2025,4,April,12,12768.13,342.91,0.0,13111.04,157332.51
Jungle Lynx,Sedan,Luxury,Arctic White,2025,5,May,7,12798.36,331.46,0.98,13130.81,91915.65
Jungle Lynx,Sedan,Luxury,Arctic White,2025,6,June,10,12842.29,340.51,0.7,13183.5,131834.96
Jungle Lynx,Sedan,Luxury,Arctic White,2025,8,August,3,13012.92,343.54,57.53,13413.98,40241.95
Jungle Lynx,Sedan,Luxury,Arctic White,2025,9,September,19,12991.47,342.81,9.46,13343.73,253530.93
Jungle Lynx,Sedan,Luxury,Arctic White,2025,10,October,14,12986.72,339.5,12.42,13338.64,186740.89
Jungle Lynx,Sedan,Luxury,Arctic White,2025,11,November,4,13021.95,352.08,0.0,13374.03,53496.1
Jungle Lynx,Sedan,Luxury,Arctic White,2025,12,December,5,13101.65,329.42,19.49,13450.56,67252.81
Jungle Lynx,Sedan,Luxury,Arctic White,2026,1,January,7,13150.14,327.15,6.17,13483.46,94384.23
Jungle Lynx,Sedan,Luxury,Arctic White,2026,2,February,13,13268.33,337.71,0.0,13606.04,176878.57
Jungle Lynx,Sedan,Luxury,Arctic White,2026,3,March,5,13237.55,324.01,0.0,13561.57,67807.84
Jungle Lynx,Sedan,Luxury,Arctic White,2026,4,April,14,13351.04,335.56,9.28,13695.88,191742.38
Jungle Lynx,Sedan,Luxury,Arctic White,2026,5,May,6,13290.08,341.78,0.0,13631.86,81791.18
Jungle Lynx,Sedan,Luxury,Arctic White,2026,6,June,10,13466.27,340.67,0.0,13806.94,138069.42
Jungle Lynx,Sedan,Luxury,Arctic White,2026,7,July,9,13464.04,334.33,10.58,13808.95,124280.57
Jungle Lynx,Sedan,Luxury,Copper Bronze,2024,8,August,8,12385.07,342.03,0.0,12727.1,101816.78
Jungle Lynx,Sedan,Luxury,Copper Bronze,2024,9,September,7,12470.11,335.22,37.45,12842.78,89899.46
Jungle Lynx,Sedan,Luxury,Copper Bronze,2024,11,November,7,12524.14,333.92,0.0,12858.06,90006.43
Jungle Lynx,Sedan,Luxury,Copper Bronze,2024,12,December,11,12566.41,341.81,0.0,12908.21,141990.36
Jungle Lynx,Sedan,Luxury,Copper Bronze,2025,1,January,11,12599.95,339.18,14.38,12953.51,142488.64
Jungle Lynx,Sedan,Luxury,Copper Bronze,2025,2,February,6,12714.75,332.92,0.0,13047.67,78286.0
Jungle Lynx,Sedan,Luxury,Copper Bronze,2025,3,March,5,12731.21,329.93,0.0,13061.14,65305.72
Jungle Lynx,Sedan,Luxury,Copper Bronze,2025,4,April,13,12800.93,345.54,0.0,13146.47,170904.11
Jungle Lynx,Sedan,Luxury,Copper Bronze,2025,5,May,7,12745.46,346.17,96.73,13188.36,92318.51
Jungle Lynx,Sedan,Luxury,Copper Bronze,2025,6,June,12,12847.99,337.28,263.69,13448.96,161387.54
Jungle Lynx,Sedan,Luxury,Copper Bronze,2025,7,July,1,12705.76,351.37,0.0,13057.13,13057.13
